"id","train","logtarg"
8189510,0,NA
8189528,0,NA
8189811,0,NA
8189854,0,NA
8189870,1,0
8190240,0,NA
8190500,0,NA
8190879,0,NA
8191298,0,NA
8191689,0,NA
8192081,0,NA
8192260,1,0
8192472,1,0
8192545,1,0
8192650,0,NA
8192723,0,NA
8192766,1,0
8192782,0,NA
8192871,0,NA
8193088,0,NA
8193398,0,NA
8193690,1,0
8193967,0,NA
8194092,1,0
8194122,0,NA
8194394,0,NA
8195005,1,0
8195099,0,NA
8195137,0,NA
8195153,0,NA
8195463,0,NA
8195579,0,NA
8195625,0,NA
8195870,0,NA
8195919,0,NA
8195943,0,NA
8195994,0,NA
8196184,1,0
8196206,1,0
8196230,0,NA
8196281,1,0
8196460,0,NA
8196583,0,NA
8196680,1,0
8196770,0,NA
8196923,0,NA
8197008,0,NA
8197075,0,NA
8197091,0,NA
8197148,1,0
8197202,0,NA
8197261,1,0
8197504,0,NA
8197881,1,0
8198098,0,NA
8198195,0,NA
8198357,1,0
8198535,1,0
8198578,0,NA
8198780,0,NA
8199051,1,0
8199205,1,0
8199272,0,NA
8199345,0,NA
8199361,0,NA
8199515,0,NA
8200009,0,NA
8200220,0,NA
8200327,1,0
8200416,0,NA
8200530,1,0
8200688,0,NA
8200700,0,NA
8200742,1,0
8200904,0,NA
8201013,0,NA
8201030,0,NA
8201234,0,NA
8201587,1,0
8201714,1,0
8202028,0,NA
8202109,0,NA
8202206,0,NA
8202362,0,NA
8202397,1,0
8202583,0,NA
8202648,0,NA
8202680,0,NA
8202761,1,0
8203369,0,NA
8203490,1,0
8203571,0,NA
8203784,0,NA
8203830,0,NA
8204136,0,NA
8204268,0,NA
8204470,1,3.4226322174
8204560,1,0
8204861,0,NA
8205108,1,0
8205299,0,NA
8205450,1,0
8205558,0,NA
8205582,1,0
8205710,0,NA
8205760,0,NA
8205795,0,NA
8205973,0,NA
8206074,1,0
8206210,0,NA
8206325,1,0
8206562,0,NA
8206708,0,NA
8206880,1,0
8207194,0,NA
8207259,0,NA
8207399,1,0
8207550,1,0
8207925,0,NA
8208026,0,NA
8208174,0,NA
8208255,0,NA
8208646,0,NA
8208794,0,NA
8208859,0,NA
8209030,1,0
8209537,0,NA
8209731,0,NA
8210500,1,0
8210799,0,NA
8210853,0,NA
8211027,0,NA
8211043,0,NA
8211116,0,NA
8211175,1,0
8211396,0,NA
8211418,0,NA
8211477,1,0
8211957,1,0
8212244,0,NA
8212333,1,0
8212414,1,0
8212490,0,NA
8212546,0,NA
8212660,0,NA
8212929,0,NA
8213194,1,0
8213208,1,0
8213496,0,NA
8213895,0,NA
8213941,1,0
8213992,0,NA
8214166,0,NA
8214220,0,NA
8214239,1,0
8214298,0,NA
8216096,0,NA
8217025,0,NA
8217386,0,NA
8217734,0,NA
8217777,0,NA
8217858,0,NA
8217882,0,NA
8217904,0,NA
8217912,0,NA
8218005,0,NA
8218307,1,0
8218315,1,0
8218463,0,NA
8218498,0,NA
8218625,0,NA
8218676,0,NA
8218749,0,NA
8218820,0,NA
8218862,0,NA
8218935,0,NA
8219168,0,NA
8219257,0,NA
8219435,1,0
8219680,0,NA
8219770,0,NA
8219907,0,NA
8219915,0,NA
8220131,1,0
8220344,1,0
8220360,0,NA
8220778,0,NA
8220867,1,0
8220883,0,NA
8220921,0,NA
8220972,1,0
8221081,0,NA
8221197,1,0
8221308,1,0
8221383,0,NA
8221391,1,0
8221510,0,NA
8221553,1,0
8221715,0,NA
8221880,0,NA
8222312,0,NA
8222320,1,0
8222444,0,NA
8222568,1,0
8222606,0,NA
8222622,0,NA
8222690,0,NA
8222797,0,NA
8222975,0,NA
8222991,0,NA
8223041,0,NA
8223114,0,NA
8223203,0,NA
8223327,0,NA
8223386,1,0
8223530,0,NA
8223548,1,0
8223556,1,0
8223572,0,NA
8223955,1,0
8224129,0,NA
8224234,0,NA
8224420,0,NA
8224439,0,NA
8224544,0,NA
8224625,0,NA
8224943,1,0
8225010,0,NA
8225028,0,NA
8225230,0,NA
8226016,0,NA
8226199,0,NA
8226296,0,NA
8226512,0,NA
8226628,1,0
8226814,0,NA
8227110,0,NA
8227233,0,NA
8227551,0,NA
8227560,1,0
8227616,1,0
8227780,1,0
8227993,0,NA
8228027,0,NA
8228086,0,NA
8228159,0,NA
8228167,0,NA
8228205,1,0
8228426,0,NA
8228477,0,NA
8228906,1,0
8229376,0,NA
8229660,0,NA
8230161,1,0
8230250,0,NA
8230480,0,NA
8230650,0,NA
8230757,0,NA
8231494,1,0
8231753,0,NA
8231761,0,NA
8231915,0,NA
8232008,0,NA
8232091,0,NA
8232156,1,0
8232644,0,NA
8233870,1,0
8234043,0,NA
8234183,1,0
8234205,0,NA
8234299,1,0
8234310,1,0
8234914,1,0
8236003,0,NA
8236585,0,NA
8236674,0,NA
8236682,0,NA
8236984,0,NA
8237140,0,NA
8237204,0,NA
8237280,0,NA
8237948,0,NA
8237964,0,NA
8238014,0,NA
8238090,0,NA
8238200,0,NA
8238464,0,NA
8238626,0,NA
8238731,1,0
8239061,0,NA
8243107,1,0
8245738,1,0
8246521,0,NA
8247129,1,0
8247196,0,NA
8248028,0,NA
8252688,0,NA
8254400,1,0
8255156,0,NA
8256004,0,NA
8256411,0,NA
8257256,1,0
8259593,0,NA
8260028,1,0
8265852,1,0
8267324,0,NA
8271224,0,NA
8271410,0,NA
8271569,0,NA
8272034,1,0
8272840,0,NA
8272867,0,NA
8272948,0,NA
8273049,0,NA
8273332,0,NA
8273413,0,NA
8273529,0,NA
8273588,0,NA
8273596,1,0
8273880,0,NA
8273936,1,0
8274029,0,NA
8274312,0,NA
8274576,1,0
8274592,1,0
8274975,0,NA
8275211,0,NA
8275262,0,NA
8275297,0,NA
8275416,0,NA
8275513,0,NA
8275726,0,NA
8275777,0,NA
8275831,0,NA
8275920,1,0
8275971,0,NA
8276048,0,NA
8276129,1,0
8276161,0,NA
8276420,0,NA
8276510,0,NA
8276854,1,0
8277397,0,NA
8278016,0,NA
8279195,1,0
8282862,1,2.3933391571
8283680,0,NA
8287490,1,0
8287686,0,NA
8289476,0,NA
8289506,1,0
8291179,0,NA
8291187,0,NA
8293287,1,0
8293856,0,NA
8294801,0,NA
8296588,0,NA
8297240,1,0
8297908,0,NA
8297983,0,NA
8298920,1,0
8299595,0,NA
8299714,1,2.3978939056
8302987,1,0
8303096,1,0
8303487,0,NA
8304653,0,NA
8306052,0,NA
8322821,0,NA
8325359,0,NA
8326029,0,NA
8327360,0,NA
8330263,0,NA
8330697,1,0
8331502,0,NA
8333173,1,0
8335117,0,NA
8336792,1,0
8337144,0,NA
8339520,1,0
8342113,1,0
8343454,0,NA
8343942,0,NA
8344027,0,NA
8344086,0,NA
8344612,1,0
8344884,1,0
8346020,0,NA
8346143,0,NA
8346852,0,NA
8347182,0,NA
8348014,1,0
8350345,0,NA
8350507,1,0
8350671,0,NA
8368007,1,0
8368490,0,NA
8368570,0,NA
8368600,0,NA
8368716,0,NA
8368813,0,NA
8369151,0,NA
8369160,1,0
8369186,0,NA
8369216,0,NA
8369291,1,0
8369330,0,NA
8369356,0,NA
8369534,0,NA
8369569,0,NA
8369577,0,NA
8369607,0,NA
8369712,0,NA
8369895,0,NA
8369941,0,NA
8370524,0,NA
8370583,1,0
8370826,1,0
8370834,0,NA
8370885,0,NA
8370893,0,NA
8370915,1,0
8371040,1,0
8371474,1,0
8371571,1,0
8371580,0,NA
8371784,0,NA
8372020,0,NA
8376476,0,NA
8377197,0,NA
8377995,0,NA
8383162,0,NA
8389098,0,NA
8393060,1,0
8395748,1,0
8396450,0,NA
8398909,0,NA
8402078,1,0
8402337,1,0
8402825,0,NA
8403805,0,NA
8404798,0,NA
8416044,1,3.4858436584
8416575,0,NA
8420505,0,NA
8421676,0,NA
8422320,0,NA
8428719,0,NA
8432716,0,NA
8434107,0,NA
8439001,1,0
8440255,0,NA
8442444,0,NA
8447250,0,NA
8449449,0,NA
8454752,0,NA
8455589,0,NA
8458235,1,0
8461490,0,NA
8462372,0,NA
8462615,1,0
8464677,0,NA
8467978,0,NA
8474893,0,NA
8484988,1,0
8486115,0,NA
8492085,1,0
8494118,0,NA
8494355,0,NA
8501050,0,NA
8502641,0,NA
8505837,1,0
8506620,0,NA
8508658,1,0
8509530,0,NA
8510016,1,0
8510563,0,NA
8523371,1,0
8526265,1,0
8527172,0,NA
8528780,0,NA
8532320,0,NA
8535221,1,0
8550948,1,3.0397472382
8553866,0,NA
8555303,1,0
8562733,0,NA
8565171,0,NA
8565236,1,0
8570140,1,0
8570639,0,NA
8576106,1,0
8577510,0,NA
8578397,1,0
8582068,0,NA
8585733,0,NA
8586047,0,NA
8599351,0,NA
8602042,0,NA
8602522,0,NA
8605122,0,NA
8606439,0,NA
8610991,0,NA
8630208,0,NA
8630755,0,NA
8641765,1,0
8648077,0,NA
8650390,1,0
8651400,0,NA
8651957,1,0
8652040,0,NA
8652112,1,0
8652210,0,NA
8652236,0,NA
8652422,0,NA
8652465,0,NA
8652570,0,NA
8653275,0,NA
8653356,0,NA
8653518,0,NA
8653941,1,0
8653950,0,NA
8654140,1,0
8654190,1,0
8654280,0,NA
8654735,0,NA
8654867,0,NA
8655561,0,NA
8655570,0,NA
8655901,0,NA
8656223,1,0
8656479,0,NA
8656509,1,0
8656550,0,NA
8656622,0,NA
8656738,1,0
8657017,0,NA
8657165,1,0
8657459,0,NA
8657521,0,NA
8657726,1,0
8657947,1,0
8658234,0,NA
8658358,0,NA
8658650,0,NA
8658803,1,0
8659320,0,NA
8659362,1,0
8659877,1,0
8660131,0,NA
8660247,1,0
8660786,1,0
8660840,1,0
8661200,0,NA
8661430,1,0
8661472,1,0
8661782,1,0
8662037,0,NA
8662053,0,NA
8662592,1,0
8662860,0,NA
8662894,0,NA
8662959,0,NA
8663106,0,NA
8663130,0,NA
8663181,1,0
8663270,0,NA
8663378,1,0
8663513,0,NA
8663610,0,NA
8663734,0,NA
8663831,0,NA
8663866,1,0
8664218,0,NA
8664285,0,NA
8664650,0,NA
8665028,1,0
8665206,1,0
8665230,0,NA
8665249,1,0
8665303,1,0
8665389,0,NA
8665621,0,NA
8665672,1,0
8665990,1,0
8666024,0,NA
8666148,0,NA
8666270,0,NA
8666652,0,NA
8666741,0,NA
8666806,0,NA
8666970,0,NA
8667136,0,NA
8667144,0,NA
8667810,0,NA
8668019,1,0
8668450,1,3.8657684326
8668825,0,NA
8669104,0,NA
8669660,0,NA
8669767,0,NA
8669830,1,0
8670315,0,NA
8671010,0,NA
8671869,0,NA
8671931,1,0
8672024,0,NA
8672750,0,NA
8672920,0,NA
8673225,1,0
8673721,0,NA
8674000,1,0
8674116,0,NA
8674868,0,NA
8674973,1,0
8675015,0,NA
8675074,0,NA
8675724,0,NA
8677379,0,NA
8677727,0,NA
8678197,1,0
8678227,1,0
8678529,0,NA
8678766,0,NA
8679177,0,NA
8679363,0,NA
8679398,0,NA
8679797,0,NA
8679878,1,0
8679940,1,0
8680418,0,NA
8681465,0,NA
8681538,0,NA
8681660,0,NA
8681678,0,NA
8682259,0,NA
8682801,0,NA
8684316,1,0
8684359,0,NA
8684715,1,0
8684979,1,0
8685010,1,0
8685126,0,NA
8685185,0,NA
8685282,1,0
8685460,0,NA
8686017,0,NA
8686211,1,0
8686459,0,NA
8686564,0,NA
8686785,0,NA
8687056,0,NA
8687501,0,NA
8687625,0,NA
8687676,0,NA
8688060,0,NA
8688109,0,NA
8688273,0,NA
8688613,1,0
8688702,0,NA
8689296,0,NA
8689377,1,0
8689822,0,NA
8689962,1,3.2542419434
8690090,0,NA
8691207,0,NA
8691312,0,NA
8691371,0,NA
8691550,0,NA
8691975,0,NA
8692327,0,NA
8692360,1,0
8692530,0,NA
8693200,1,0
8693412,0,NA
8693480,0,NA
8694389,1,0
8694737,0,NA
8694770,1,3.7123508453
8695040,0,NA
8695091,1,0
8695261,0,NA
8695288,0,NA
8695563,0,NA
8695814,0,NA
8696160,0,NA
8696241,0,NA
8696314,0,NA
8696390,1,0
8696403,0,NA
8696586,0,NA
8696829,0,NA
8696918,0,NA
8696926,1,4.0543861389
8696985,0,NA
8697272,0,NA
8697442,0,NA
8697566,1,0
8697604,0,NA
8697639,1,3.6038646698
8698104,0,NA
8698333,0,NA
8698376,1,0
8698430,0,NA
8698538,1,0
8698660,0,NA
8699097,0,NA
8699160,0,NA
8699208,0,NA
8699917,0,NA
8700702,0,NA
8700729,0,NA
8701032,1,0
8701067,0,NA
8701105,1,0
8701164,0,NA
8701504,0,NA
8701520,0,NA
8702055,1,0
8702608,1,0
8702691,0,NA
8702802,0,NA
8702870,1,0
8703825,0,NA
8704139,0,NA
8704180,0,NA
8704619,0,NA
8704716,1,0
8704732,0,NA
8704767,0,NA
8704791,1,0
8704988,0,NA
8705348,0,NA
8705461,0,NA
8705518,0,NA
8705534,0,NA
8705860,1,0
8706018,0,NA
8706565,0,NA
8706743,0,NA
8706760,0,NA
8707146,0,NA
8707316,0,NA
8707430,0,NA
8707820,1,0
8709270,0,NA
8709297,0,NA
8709327,0,NA
8709343,1,0
8709661,1,0
8710392,0,NA
8710465,1,0
8711283,0,NA
8711330,0,NA
8711542,1,0
8711615,0,NA
8711836,0,NA
8711895,0,NA
8712360,0,NA
8712492,0,NA
8712549,1,0
8713014,0,NA
8713030,0,NA
8713421,0,NA
8713588,1,0
8713960,1,0
8713979,1,0
8714215,0,NA
8714380,1,0
8714541,1,0
8714681,0,NA
8715041,1,4.7883224487
8715130,1,0
8715190,1,0
8715335,0,NA
8715971,0,NA
8716064,0,NA
8716382,1,0
8716420,1,0
8716501,0,NA
8716595,1,2.8847999573
8716714,0,NA
8716927,0,NA
8717036,1,0
8717079,1,0
8717087,1,0
8717427,0,NA
8717451,0,NA
8717460,0,NA
8717532,0,NA
8717850,0,NA
8718016,0,NA
8718032,0,NA
8718300,0,NA
8718598,0,NA
8718687,0,NA
8718920,1,3.906003952
8719020,1,0
8719071,0,NA
8719098,0,NA
8719110,1,0
8719268,0,NA
8719349,0,NA
8719608,0,NA
8719748,1,0
8719829,0,NA
8720100,0,NA
8720185,1,0
8720215,1,0
8720240,1,0
8720410,0,NA
8721220,0,NA
8721483,0,NA
8721572,0,NA
8722072,0,NA
8722161,0,NA
8722218,1,0
8722277,0,NA
8722420,0,NA
8722560,1,0
8722684,0,NA
8722889,1,0
8722935,1,0
8722994,0,NA
8723052,0,NA
8723109,1,0
8723192,1,0
8723320,0,NA
8723354,0,NA
8723362,1,0
8723389,0,NA
8723796,0,NA
8723923,1,0
8723990,0,NA
8724083,0,NA
8724172,0,NA
8724180,0,NA
8724199,0,NA
8724270,0,NA
8724350,1,0
8724458,1,0
8724636,1,0
8724881,1,0
8724954,0,NA
8725144,0,NA
8725160,1,0
8725683,0,NA
8726000,0,NA
8726132,0,NA
8726248,0,NA
8726558,0,NA
8726566,0,NA
8726701,1,0
8726922,0,NA
8727007,0,NA
8727287,0,NA
8727333,0,NA
8727660,1,0
8727686,1,4.9205627441
8727791,0,NA
8727805,0,NA
8727864,0,NA
8727929,1,0
8728143,1,0
8728291,0,NA
8728526,0,NA
8728550,0,NA
8728607,0,NA
8728810,0,NA
8728992,0,NA
8729131,0,NA
8729140,0,NA
8729174,0,NA
8729328,0,NA
8729468,1,0
8729603,1,0
8729620,1,0
8729662,0,NA
8729697,1,0
8729816,1,0
8729875,1,0
8730342,0,NA
8730415,0,NA
8730512,1,2.5217189789
8730520,0,NA
8730768,1,0
8730784,0,NA
8730792,0,NA
8730849,1,0
8730881,1,0
8731217,0,NA
8731470,0,NA
8731756,0,NA
8731942,0,NA
8731985,1,0
8732043,1,2.8870315552
8732434,1,0
8732469,1,0
8732493,1,0
8732671,0,NA
8733074,0,NA
8733228,0,NA
8733260,1,0
8733465,0,NA
8733562,0,NA
8733716,0,NA
8733961,0,NA
8734020,1,0
8734070,0,NA
8734178,0,NA
8734224,0,NA
8734283,0,NA
8734470,1,0
8734658,0,NA
8734739,0,NA
8735174,0,NA
8735263,0,NA
8735280,0,NA
8735328,0,NA
8735450,1,0
8735557,1,0
8735603,0,NA
8735654,0,NA
8735719,0,NA
8735999,0,NA
8736073,0,NA
8736120,0,NA
8736677,0,NA
8736782,0,NA
8736960,0,NA
8737126,1,0
8737193,0,NA
8737711,0,NA
8737797,0,NA
8737886,0,NA
8737908,1,0
8738270,1,0
8738440,1,0
8738475,0,NA
8738645,1,0
8738688,1,0
8738785,0,NA
8738912,0,NA
8738920,0,NA
8739048,1,0
8739099,0,NA
8739692,0,NA
8740356,0,NA
8740380,1,2.9338550568
8740470,0,NA
8740623,1,0
8740755,0,NA
8740780,0,NA
8740852,1,0
8741166,1,3.4594650269
8741174,0,NA
8741220,1,0
8741280,1,0
8741379,0,NA
8741468,0,NA
8741670,0,NA
8741840,0,NA
8742324,0,NA
8742405,1,0
8742464,1,0
8742596,1,0
8742650,1,0
8743100,0,NA
8743126,0,NA
8743282,0,NA
8743312,0,NA
8743800,0,NA
8743819,0,NA
8743940,0,NA
8744092,1,0
8744106,0,NA
8744980,0,NA
8745161,1,0
8745757,0,NA
8746486,0,NA
8746672,0,NA
8746710,0,NA
8746850,1,0
8746958,1,0
8747130,0,NA
8747202,0,NA
8747369,1,0
8747555,0,NA
8747563,1,0
8747610,0,NA
8747717,1,0
8747806,1,0
8747857,0,NA
8747865,0,NA
8748012,0,NA
8748209,0,NA
8748292,1,0
8748314,0,NA
8748721,1,0
8748764,0,NA
8748896,0,NA
8749370,1,0
8749450,1,0
8750009,0,NA
8750203,1,0
8750440,0,NA
8750530,0,NA
8750858,0,NA
8750955,0,NA
8750963,0,NA
8751021,0,NA
8751358,0,NA
8751412,0,NA
8751617,0,NA
8751730,0,NA
8751897,0,NA
8752249,0,NA
8752826,0,NA
8753016,0,NA
8753059,0,NA
8753318,0,NA
8753580,1,0
8754292,1,0
8754314,0,NA
8754462,0,NA
8754640,0,NA
8754861,0,NA
8755302,0,NA
8755574,0,NA
8755744,1,3.0864849091
8755833,0,NA
8755973,0,NA
8756287,0,NA
8756350,0,NA
8756716,0,NA
8756961,1,0
8756970,0,NA
8756996,0,NA
8757127,0,NA
8757500,0,NA
8757518,1,0
8757542,0,NA
8757798,0,NA
8758247,1,0
8758387,1,0
8758506,0,NA
8758522,0,NA
8758557,0,NA
8758719,0,NA
8758999,1,0
8759073,0,NA
8759189,0,NA
8759316,1,0
8759324,0,NA
8759391,1,4.5075569153
8759413,0,NA
8759642,0,NA
8759685,0,NA
8759731,0,NA
8759944,1,0
8760004,0,NA
8760063,1,0
8760390,0,NA
8760500,0,NA
8761078,0,NA
8761132,0,NA
8761191,0,NA
8761540,1,0
8761620,1,0
8761671,1,0
8761779,0,NA
8761922,0,NA
8761981,0,NA
8762244,0,NA
8762406,1,0
8762805,0,NA
8762830,1,0
8762864,0,NA
8763038,1,0
8763089,0,NA
8763305,0,NA
8763518,0,NA
8763674,0,NA
8764000,1,0
8764212,1,0
8764611,1,0
8764638,0,NA
8764646,0,NA
8764662,1,0
8764727,1,0
8764808,1,3.0883102417
8764840,1,0
8764883,0,NA
8765774,0,NA
8765863,0,NA
8765928,0,NA
8765987,1,0
8766053,1,0
8766290,0,NA
8766339,1,0
8766398,0,NA
8766495,0,NA
8766533,0,NA
8766657,0,NA
8766681,0,NA
8766690,1,0
8766860,0,NA
8767181,0,NA
8767297,1,0
8767394,0,NA
8767874,0,NA
8768013,0,NA
8768234,1,0
8768269,1,0
8768811,0,NA
8769214,0,NA
8769273,1,4.0973396301
8769532,0,NA
8769630,0,NA
8769648,1,3.2538547516
8769745,0,NA
8770239,0,NA
8770271,0,NA
8770360,0,NA
8770816,0,NA
8770832,0,NA
8770980,1,0
8771090,0,NA
8771103,0,NA
8771111,1,0
8771260,0,NA
8771278,1,0
8771308,0,NA
8771570,0,NA
8771693,1,0
8771863,0,NA
8771880,0,NA
8772037,1,0
8772096,0,NA
8772100,0,NA
8772126,1,2.9831523895
8772304,0,NA
8772525,0,NA
8772681,1,0
8772827,0,NA
8773408,1,0
8773882,0,NA
8774560,0,NA
8774641,0,NA
8774684,1,0
8774862,0,NA
8775346,0,NA
8779341,0,NA
8780200,1,0
8781141,1,0
8782121,0,NA
8783527,0,NA
8783837,0,NA
8784540,1,0
8784590,0,NA
8784647,1,0
8784736,0,NA
8786607,0,NA
8786666,0,NA
8787492,1,0
8787514,0,NA
8787832,1,0
8788200,0,NA
8790264,1,0
8791546,0,NA
8792100,0,NA
8792674,0,NA
8793336,0,NA
8793514,0,NA
8794260,0,NA
8794588,0,NA
8795002,0,NA
8795150,0,NA
8795282,0,NA
8795312,0,NA
8795495,0,NA
8795533,1,0
8796270,0,NA
8797234,0,NA
8797773,0,NA
8797870,0,NA
8797889,1,0
8800073,0,NA
8800200,0,NA
8800766,0,NA
8800910,1,0
8801053,1,0
8801380,0,NA
8802033,1,0
8803994,1,0
8804699,0,NA
8805105,0,NA
8806942,0,NA
8808163,0,NA
8808341,1,0
8808953,1,0
8809453,1,0
8809461,1,0
8809755,0,NA
8811180,1,0
8811210,0,NA
8811636,1,0
8811881,1,0
8812110,1,0
8812470,1,0
8813159,1,3.7096710205
8814040,0,NA
8814627,1,0
8815119,0,NA
8815534,1,0
8817774,1,0
8819297,0,NA
8819599,0,NA
8820597,0,NA
8821380,0,NA
8821402,0,NA
8821720,0,NA
8821755,0,NA
8821852,0,NA
8822336,0,NA
8822859,0,NA
8822867,1,0
8823081,0,NA
8823154,0,NA
8823766,0,NA
8825491,0,NA
8825785,0,NA
8825882,1,0
8826293,0,NA
8828377,0,NA
8828865,0,NA
8829373,0,NA
8829772,0,NA
8829780,1,0
8829900,1,0
8831084,1,0
8832544,0,NA
8833443,0,NA
8834008,0,NA
8834318,0,NA
8835217,0,NA
8835314,1,0
8835390,0,NA
8835918,1,0
8836183,0,NA
8836590,0,NA
8837295,0,NA
8838011,1,0
8838267,0,NA
8838682,1,0
8840679,1,0
8841705,1,0
8842159,0,NA
8842647,1,0
8843937,1,0
8844100,0,NA
8844151,1,0
8844305,0,NA
8845891,0,NA
8846057,0,NA
8846260,0,NA
8848408,0,NA
8849048,0,NA
8851077,0,NA
8851875,0,NA
8853320,0,NA
8853916,0,NA
8859191,0,NA
8859906,1,0
8860947,0,NA
8860955,0,NA
8861650,0,NA
8861935,0,NA
8864446,0,NA
8864721,0,NA
8864802,0,NA
8865370,0,NA
8865388,0,NA
8865655,1,0
8866570,0,NA
8868182,1,0
8868700,1,0
8869510,1,0
8870306,0,NA
8872384,0,NA
8872651,1,0
8873127,0,NA
8873615,0,NA
8874689,0,NA
8874883,0,NA
8874921,0,NA
8875120,1,0
8876258,0,NA
8878340,0,NA
8881634,0,NA
8882835,0,NA
8885389,0,NA
8885672,0,NA
8886032,1,4.0893287659
8886105,0,NA
8887691,1,0
8888060,0,NA
8888639,0,NA
8893110,0,NA
8893896,0,NA
8894230,0,NA
8895007,0,NA
8896500,0,NA
8899991,1,0
8902291,0,NA
8903735,1,0
8904480,1,0
8907587,0,NA
8909300,0,NA
8909423,0,NA
8910677,0,NA
8911312,1,0
8912378,1,0
8912815,0,NA
8914109,0,NA
8914583,0,NA
8917116,1,0
8917299,0,NA
8919593,1,3.6597061157
8919690,0,NA
8920222,0,NA
8922322,0,NA
8925801,1,0
8926476,0,NA
8929645,0,NA
8930031,0,NA
8930252,0,NA
8931038,1,0
8931992,0,NA
8932573,1,0
8932891,0,NA
8933642,1,0
8934290,0,NA
8934347,0,NA
8934703,0,NA
8935750,1,0
8936188,1,0
8937222,0,NA
8938210,0,NA
8938229,0,NA
8939977,1,0
8944644,0,NA
8946019,0,NA
8946035,0,NA
8946493,0,NA
8951268,0,NA
8951861,0,NA
8952086,1,0
8952272,0,NA
8952540,0,NA
8952698,1,0
8954321,0,NA
8954860,1,0
8954909,0,NA
8956030,0,NA
8959250,0,NA
8959340,1,0
8961204,1,0
8964033,0,NA
8964173,1,0
8965056,1,0
8968233,1,0
8968454,0,NA
8969493,0,NA
8971595,0,NA
8975426,0,NA
8975922,0,NA
8979227,1,0
8979901,0,NA
8981523,0,NA
8982937,0,NA
8982988,0,NA
8986177,0,NA
8993203,0,NA
8995427,1,4.1059417725
8996326,1,0
8996342,0,NA
8996784,0,NA
8998175,0,NA
8998230,0,NA
8998655,1,0
8999252,0,NA
8999937,0,NA
9002480,0,NA
9004424,0,NA
9008233,1,0
9011692,1,0
9021132,0,NA
9024743,1,0
9025464,0,NA
9025561,0,NA
9026452,1,0
9026649,1,0
9026789,0,NA
9027157,0,NA
9027475,0,NA
9028820,0,NA
9030964,0,NA
9031383,1,0
9035095,0,NA
9035141,0,NA
9040005,0,NA
9040579,0,NA
9046283,1,0
9048600,0,NA
9049908,0,NA
9050590,1,0
9052151,0,NA
9053980,1,0
9054669,0,NA
9054936,0,NA
9055649,0,NA
9056424,0,NA
9056580,0,NA
9056858,0,NA
9058028,0,NA
9058532,0,NA
9059113,1,0
9059717,0,NA
9060553,0,NA
9061380,0,NA
9062572,1,0
9064370,0,NA
9066136,0,NA
9066403,1,0
9067019,0,NA
9069380,0,NA
9069739,0,NA
9071369,0,NA
9072640,0,NA
9074040,0,NA
9074058,0,NA
9075399,1,0
9075798,0,NA
9076891,1,0
9077421,0,NA
9077634,0,NA
9078754,0,NA
9078860,0,NA
9078975,0,NA
9079157,0,NA
9079556,0,NA
9080422,1,0
9083847,1,0
9087206,0,NA
9087222,1,0
9088652,1,0
9089691,1,0
9090720,1,0
9093230,1,0
9097252,1,0
9099158,0,NA
9101748,0,NA
9107045,1,0
9107649,0,NA
9108378,1,0
9109811,0,NA
9111069,0,NA
9111158,0,NA
9112170,1,3.1734580994
9112383,1,0
9112430,0,NA
9112871,0,NA
9113240,0,NA
9114386,0,NA
9114904,0,NA
9114947,0,NA
9115331,0,NA
9115420,0,NA
9115579,1,3.9402198792
9116141,0,NA
9117431,0,NA
9117717,0,NA
9118527,0,NA
9119167,1,0
9119302,0,NA
9119426,0,NA
9120777,0,NA
9121099,0,NA
9121692,0,NA
9122494,0,NA
9122591,0,NA
9123300,0,NA
9124403,1,0
9124519,0,NA
9126317,0,NA
9126449,1,0
9126880,0,NA
9127933,0,NA
9130578,0,NA
9130985,1,0
9132147,1,0
9133232,0,NA
9133658,1,0
9134310,0,NA
9134816,0,NA
9135480,1,0
9137920,0,NA
9138234,1,0
9138790,1,0
9139435,0,NA
9141715,0,NA
9143483,0,NA
9143858,0,NA
9144463,0,NA
9145362,1,0
9145680,0,NA
9145699,0,NA
9146644,0,NA
9147160,1,0
9147616,0,NA
9149198,1,3.6014118195
9150552,1,0
9152202,0,NA
9152539,0,NA
9157140,0,NA
9159371,0,NA
9161813,1,0
9162259,1,0
9162739,0,NA
9163751,0,NA
9166904,0,NA
9167420,0,NA
9167781,0,NA
9170235,0,NA
9170308,0,NA
9172475,0,NA
9172866,0,NA
9173811,0,NA
9174117,0,NA
9174567,0,NA
9177728,0,NA
9179321,1,0
9179968,0,NA
9180842,1,0
9181121,0,NA
9182020,1,0
9183671,0,NA
9186670,1,3.128950119
9187782,0,NA
9187995,0,NA
9190511,0,NA
9191488,0,NA
9191801,1,0
9195394,0,NA
9195670,0,NA
9196013,0,NA
9196404,0,NA
9196935,0,NA
9197133,0,NA
9197265,0,NA
9202480,0,NA
9202498,0,NA
9205063,0,NA
9210008,0,NA
9211497,0,NA
9212868,1,0
9213090,0,NA
9214623,1,0
9218165,0,NA
9218505,0,NA
9218572,0,NA
9219480,0,NA
9220348,0,NA
9222448,0,NA
9222650,1,0
9224084,0,NA
9224629,0,NA
9224874,0,NA
9226036,1,0
9227830,0,NA
9228241,1,0
9230157,0,NA
9230840,0,NA
9231471,1,0
9232478,1,2.7663173676
9236228,0,NA
9236872,1,0
9239316,0,NA
9240012,0,NA
